0,0.1946891,1.716574,-0.01964823,-0.5097354,-0.4972224,-0.3277786,0.6208872,
0.02,0.1942994,1.716458,-0.01963994,-0.5096698,-0.4972792,-0.3272265,0.6211867,
0.04,0.1840456,1.713309,-0.01329792,-0.5053861,-0.4936672,-0.3133029,0.6346014,
0.3664987,0.1843296,1.713398,-0.012375,-0.5052606,-0.492626,-0.3135448,0.6353905,
0.3998881,0.1846567,1.713504,-0.01216561,-0.5057018,-0.4919071,-0.3134314,0.6356523,
0.4329821,0.1855662,1.713798,-0.01235411,-0.5069019,-0.4909104,-0.3134795,0.6354432,
0.4662008,0.1864663,1.714089,-0.01300442,-0.5077593,-0.4908523,-0.3141529,0.6344702,
0.4999402,0.1869525,1.714244,-0.01325485,-0.5081859,-0.4907297,-0.3145187,0.6340422,
0.5326682,0.1877168,1.714486,-0.01408678,-0.509246,-0.4906903,-0.3147767,0.6330934,
0.5665017,0.1881039,1.714607,-0.01482541,-0.5097974,-0.4910584,-0.3150221,0.6322416,
0.5991336,0.1882378,1.714648,-0.01519242,-0.510146,-0.4911636,-0.3149502,0.6319145,
0.6326624,0.1882809,1.71466,-0.0157589,-0.5101998,-0.491828,-0.3151899,0.6312342,
0.6656998,0.1877165,1.714479,-0.01641384,-0.5098286,-0.4930438,-0.3150035,0.6306786,
0.6989624,0.1875289,1.714417,-0.01676414,-0.5095966,-0.4937271,-0.3151333,0.6302665,
0.7320696,0.1868564,1.714195,-0.01783005,-0.5092982,-0.4953816,-0.3148322,0.6293592,
0.7653036,0.1856213,1.713785,-0.01908231,-0.5085091,-0.4977664,-0.3142856,0.6283881,
0.7992554,0.1848823,1.713538,-0.01972524,-0.5079409,-0.4991518,-0.3140298,0.6278765,
0.8317704,0.1833824,1.713019,-0.02146593,-0.5073535,-0.5019211,-0.3129453,0.6266841,
0.8650032,0.1817518,1.712445,-0.02310813,-0.5061181,-0.5052025,-0.312387,0.6253233,
0.8990849,0.1810729,1.712201,-0.02380502,-0.5057552,-0.5064266,-0.3119617,0.6248389,
0.9315019,0.1796958,1.711691,-0.02546355,-0.504912,-0.5093067,-0.3112972,0.6235101,
0.9647029,0.1791343,1.711481,-0.02607027,-0.5041196,-0.5108339,-0.3115422,0.6227791,
0.9979369,0.1776083,1.710952,-0.02627602,-0.5009485,-0.5141941,-0.312948,0.6218671,
1.03117,0.1760977,1.710472,-0.02479097,-0.4976473,-0.5155928,-0.3139824,0.6228374,
