0,0.2365433,1.708203,-0.1328127,0.34132,0.7293946,0.4804848,-0.3473017,
0.02,0.237082,1.70799,-0.1338038,0.341565,0.7301288,0.4801198,-0.3460207,
0.04,0.241199,1.702183,-0.1527129,0.3464568,0.7438809,0.4668254,-0.3296711,
0.3396461,0.2418245,1.701236,-0.1555022,0.3477283,0.7456291,0.4645532,-0.3275861,
0.3735778,0.2429271,1.700511,-0.157878,0.348708,0.7471614,0.4631535,-0.3250253,
0.406115,0.2434406,1.700194,-0.1589158,0.3488132,0.7479801,0.4627039,-0.3236669,
0.4394136,0.2443348,1.699642,-0.1606985,0.3479794,0.7498556,0.4623652,-0.3206952,
0.472934,0.2449494,1.699535,-0.1612309,0.3477884,0.7503878,0.4625378,-0.3194062,
0.5059853,0.2462285,1.699324,-0.1622942,0.3477265,0.7513016,0.4627808,-0.3169639,
0.5390499,0.246642,1.698933,-0.1634271,0.3465713,0.7527764,0.4626648,-0.3148928,
0.5722836,0.2466176,1.698763,-0.1638328,0.3461883,0.7532892,0.4624593,-0.3143893,
0.6055164,0.2461122,1.6984,-0.1645084,0.3452973,0.7542582,0.4618207,-0.3139843,
0.6396076,0.2446765,1.698118,-0.1645959,0.3435138,0.7551445,0.4612533,-0.3146435,
0.6719814,0.2436419,1.698046,-0.1643301,0.3423547,0.7554508,0.461071,-0.3154375,
0.7052145,0.241656,1.698158,-0.1631918,0.3402778,0.7554474,0.4611909,-0.3175112,
0.7392274,0.2396718,1.698584,-0.1612392,0.3370496,0.7552791,0.4624819,-0.3194708,
0.7716823,0.2385912,1.698869,-0.1600226,0.3351416,0.7551214,0.4633755,-0.3205543,
0.8049352,0.2367655,1.699498,-0.1575448,0.3328267,0.7540938,0.4648465,-0.3232441,
0.839003,0.2357574,1.699838,-0.1561647,0.3311308,0.7536964,0.4658415,-0.3244777,
0.8713816,0.2332268,1.700332,-0.1535572,0.3267359,0.7534521,0.4676725,-0.326858,
0.9049749,0.2297795,1.700571,-0.1510161,0.3225286,0.753157,0.4685334,-0.3304637,
0.9382747,0.225747,1.700604,-0.1485425,0.3185399,0.7528017,0.4686852,-0.3348972,
0.9710827,0.2235068,1.700508,-0.1474117,0.3162864,0.7528131,0.4685702,-0.3371606,
1.004315,0.217514,1.699949,-0.1449996,0.3086061,0.7539972,0.4684633,-0.3417495,
1.037548,0.2141138,1.69959,-0.1436039,0.3054366,0.7541308,0.4678602,-0.3451117,
1.070782,0.206891,1.698914,-0.140032,0.2992508,0.7536504,0.4667285,-0.3530219,
1.104108,0.2031423,1.698538,-0.1380437,0.2957819,0.7533709,0.4663173,-0.3570623,
1.137248,0.1926138,1.697972,-0.1301111,0.2845509,0.7511123,0.4675378,-0.3691472,
