0,0.2527883,1.713358,-0.1248127,0.3241656,0.7303646,0.5088016,-0.3203203,
0.02,0.2522033,1.713502,-0.1240211,0.323189,0.7301201,0.5093506,-0.3209917,
0.04,0.2499669,1.713025,-0.1245116,0.3184298,0.7326267,0.5091703,-0.320322,
0.3227763,0.2501136,1.713058,-0.1244768,0.3180663,0.7327549,0.5094799,-0.3198974,
0.3560121,0.2500799,1.713113,-0.1242705,0.3176938,0.7327406,0.5097751,-0.3198301,
0.3899294,0.2498765,1.713112,-0.1241655,0.317632,0.7326778,0.5097128,-0.3201345,
0.4224789,0.2492825,1.713055,-0.1240479,0.317515,0.7326282,0.5093546,-0.3209331,
0.4567135,0.2485882,1.712898,-0.1242162,0.3169712,0.7330071,0.5088751,-0.3213659,
0.4889455,0.2481735,1.712842,-0.1241868,0.3166605,0.7331164,0.5086831,-0.3217265,
0.5221792,0.2475341,1.71275,-0.1241522,0.3163479,0.7332218,0.5083053,-0.3223904,
0.5554123,0.2472624,1.712759,-0.1239721,0.31616,0.7331494,0.5082974,-0.3227517,
0.588646,0.2467531,1.712773,-0.1236419,0.315565,0.7331242,0.5083832,-0.3232557,
0.6224205,0.2465236,1.712834,-0.1233011,0.3147678,0.7331764,0.5088044,-0.3232519,
0.6555019,0.2462925,1.712819,-0.1232243,0.3141623,0.7333707,0.5089343,-0.3231959,
0.6883453,0.2462844,1.71283,-0.1231816,0.3140974,0.733362,0.5089892,-0.3231919,
0.7215787,0.2462025,1.712796,-0.1232508,0.3140967,0.7334213,0.508866,-0.3232522,
0.7555287,0.2457,1.712638,-0.1235174,0.3134863,0.7339094,0.5084996,-0.3233133,
0.7880467,0.2451414,1.71252,-0.1236051,0.3129384,0.7342179,0.5081968,-0.3236199,
0.8212804,0.2438009,1.712259,-0.1237322,0.3123285,0.7345856,0.5072212,-0.3249023,
0.8548312,0.2430145,1.712157,-0.1236219,0.3118373,0.7347006,0.50685,-0.3256927,
0.8880469,0.2409941,1.71189,-0.123327,0.3101963,0.7351443,0.5060679,-0.32747,
0.9209786,0.238647,1.711798,-0.1221778,0.3079799,0.7350991,0.5059146,-0.3298912,
0.9542123,0.2375218,1.711798,-0.1214466,0.3070144,0.7348812,0.5059328,-0.331246,
0.9874488,0.2356316,1.711887,-0.1198635,0.3049932,0.7343763,0.5064096,-0.3334966,
1.02084,0.2343992,1.711993,-0.1186289,0.3034704,0.7339563,0.506964,-0.3349649,
1.05395,0.2338531,1.712077,-0.1179362,0.3028699,0.7336144,0.5072858,-0.3357693,
1.087146,0.2338249,1.712087,-0.1178792,0.3029265,0.7335425,0.5072784,-0.3358864,
1.121216,0.2339944,1.712122,-0.1178744,0.3037843,0.7331836,0.5070393,-0.3362562,
1.153612,0.2341896,1.712092,-0.1181224,0.3041498,0.7332435,0.5068554,-0.3360724,
1.187394,0.2343956,1.712043,-0.1184451,0.3046942,0.7332924,0.5065419,-0.3359449,
1.220079,0.2344579,1.711997,-0.1186574,0.3051225,0.7332953,0.5062386,-0.3360071,
1.254112,0.2344978,1.712,-0.1186744,0.3053055,0.7332337,0.5061772,-0.336068,
1.287109,0.23458,1.712069,-0.1184797,0.3057926,0.7328646,0.5061753,-0.3364329,
1.319932,0.2342668,1.712035,-0.1183819,0.3059839,0.7327014,0.5058838,-0.3370524,
1.353048,0.2341244,1.71201,-0.1183723,0.3060331,0.7326726,0.5057418,-0.3372833,
1.386246,0.2333249,1.711819,-0.1184977,0.306227,0.7326985,0.5048441,-0.338394,
1.42,0.2326257,1.71169,-0.1184629,0.3069484,0.7323669,0.5039104,-0.3398466,
1.452958,0.232001,1.711626,-0.1182428,0.3065917,0.7323285,0.5036818,-0.3405896,
1.486056,0.2304378,1.711461,-0.1176887,0.3059171,0.7321377,0.5030053,-0.3426003,
1.519179,0.2282304,1.711245,-0.1167969,0.3042642,0.7320652,0.502448,-0.3450361,
1.552885,0.2268263,1.71105,-0.1164152,0.3032942,0.7321419,0.5019093,-0.3465085,
1.586051,0.2234257,1.710494,-0.1157114,0.3006151,0.7326458,0.5005773,-0.34969,
1.619206,0.2197829,1.709885,-0.1148736,0.2982915,0.7328807,0.4989229,-0.3535308,
1.65222,0.218056,1.709618,-0.1143449,0.2968867,0.7330002,0.4983718,-0.3552386,
1.685346,0.2148785,1.709226,-0.1129078,0.2934051,0.7331768,0.4981231,-0.3581043,
1.718942,0.2136624,1.709135,-0.1120977,0.2920511,0.7330268,0.4982263,-0.3593723,
1.752249,0.2117719,1.709092,-0.1104108,0.2891311,0.732746,0.4990973,-0.3610933,
1.785237,0.2108166,1.709189,-0.1090654,0.2872998,0.7323186,0.5000739,-0.3620698,
1.818859,0.2103721,1.709387,-0.1078155,0.2852206,0.7320646,0.5015931,-0.3621259,
1.852055,0.2102362,1.709477,-0.107311,0.284607,0.7318727,0.5021362,-0.3622437,
1.884746,0.210187,1.709682,-0.1064292,0.2835012,0.7315488,0.503283,-0.3621735,
1.917979,0.209966,1.709776,-0.1058118,0.2823025,0.7314848,0.5041165,-0.3620798,
1.951214,0.2098273,1.709798,-0.1055732,0.2816825,0.73152,0.504465,-0.3620063,
1.984446,0.2092584,1.7098,-0.1049514,0.2802281,0.7315472,0.505094,-0.3622029,
2.017742,0.2090958,1.709859,-0.104528,0.2799227,0.7313025,0.5053989,-0.3625078,
2.050912,0.2085677,1.709944,-0.1035917,0.2788189,0.7309238,0.5061228,-0.3631117,
