0,0.08081171,1.309383,0.4307783,-0.0486417,-0.2299037,0.2984415,0.9250465,
0.02,0.08021601,1.309639,0.4304871,-0.04955925,-0.2303407,0.3002851,0.9242921,
0.04,0.08436432,1.308468,0.4325258,-0.05059693,-0.2256416,0.315117,0.9204494,
0.3392411,0.08562246,1.307247,0.4330851,-0.04913174,-0.2247243,0.3158469,0.920503,
0.3724766,0.08637276,1.306775,0.43343,-0.04839955,-0.2241149,0.3158483,0.9206899,
0.40571,0.08714533,1.305613,0.4337423,-0.04687239,-0.2237424,0.315351,0.9210299,
0.4392853,0.08746415,1.305206,0.4338743,-0.04662826,-0.2234982,0.3164496,0.9207247,
0.4725158,0.08745629,1.305,0.4338576,-0.04650654,-0.223561,0.3167573,0.9206098,
0.5055091,0.08652349,1.30543,0.4334238,-0.04705571,-0.2244148,0.3159018,0.9206682,
0.5386503,0.08524954,1.306211,0.4328384,-0.04833569,-0.2254445,0.316135,0.9202701,
0.5722692,0.08444253,1.30644,0.4324489,-0.04888744,-0.2261883,0.3162729,0.920011,
0.6059332,0.08241627,1.306991,0.431461,-0.04992408,-0.2281372,0.3152907,0.9198113,
0.6383433,0.0801689,1.307696,0.4303565,-0.0514493,-0.2302097,0.3153483,0.9191909,
0.6716849,0.07915568,1.308346,0.4298722,-0.05254981,-0.2310116,0.3157261,0.9187977,
0.7048101,0.07712279,1.309757,0.4288944,-0.0545629,-0.2326552,0.315293,0.9184143,
0.7380432,0.07591511,1.311049,0.4283288,-0.05657722,-0.2333885,0.316515,0.9176857,
0.7712767,0.07578236,1.31159,0.4282857,-0.05743298,-0.233272,0.317621,0.91728,
0.8047195,0.07643053,1.312749,0.4286799,-0.05871297,-0.2321054,0.3191983,0.9169473,
0.8377438,0.07676318,1.313918,0.4289057,-0.05968848,-0.231369,0.3190708,0.9171148,
0.8709772,0.07748871,1.316105,0.4293724,-0.06139841,-0.2299083,0.3185271,0.9175581,
0.9043335,0.07812086,1.318427,0.4297828,-0.06347454,-0.2284473,0.3187764,0.9176952,
0.9374431,0.07801574,1.322065,0.4298329,-0.06695157,-0.2273424,0.3184014,0.9178527,
0.9706765,0.0776118,1.324203,0.4296709,-0.0691497,-0.2270405,0.318284,0.9178051,
1.00391,0.0765619,1.328785,0.4291914,-0.07385004,-0.2266158,0.3176772,0.9177542,
1.037238,0.07583287,1.331511,0.4288275,-0.07665534,-0.2264872,0.3171797,0.9177279,
1.070377,0.07470988,1.337093,0.4282205,-0.08269954,-0.2256995,0.3179201,0.9171408,
1.103794,0.07429481,1.342197,0.4279245,-0.08751914,-0.2245348,0.3166313,0.9174253,
1.137522,0.07336876,1.344894,0.4273691,-0.09032757,-0.2246593,0.3159023,0.917374,
1.170077,0.07238834,1.349563,0.4266959,-0.09514762,-0.2241675,0.3154092,0.9171766,
1.20331,0.0715972,1.353029,0.4261279,-0.09905423,-0.2237417,0.3162656,0.9165719,
1.236792,0.07183215,1.359364,0.4259201,-0.106014,-0.2209999,0.319751,0.9152483,
1.269881,0.07278758,1.363729,0.4261487,-0.1101649,-0.2184377,0.3207904,0.9150094,
1.30301,0.07456031,1.375858,0.4260785,-0.1212717,-0.2126374,0.3203598,0.9151219,
1.336264,0.07590312,1.384232,0.4258936,-0.1285965,-0.2087328,0.3186532,0.9156166,
1.369477,0.07854472,1.403416,0.424625,-0.1454412,-0.2005538,0.3136476,0.9166517,
1.40271,0.08002423,1.427605,0.4208298,-0.167535,-0.1926195,0.3064455,0.9170174,
1.436514,0.08056459,1.441305,0.4179064,-0.1804144,-0.1885318,0.3027252,0.9166591,
1.469179,0.08166274,1.46974,0.4103507,-0.2074487,-0.1805945,0.2942366,0.9153008,
1.502677,0.08189878,1.499619,0.3996621,-0.2371734,-0.1734552,0.2863659,0.9119521,
1.535758,0.08241439,1.51462,0.3935847,-0.2523682,-0.1694864,0.2829453,0.9096849,
1.568891,0.0827267,1.543926,0.379398,-0.282999,-0.1628297,0.2758584,0.9040466,
1.60211,0.08302903,1.572949,0.3625802,-0.3147458,-0.1560606,0.270314,0.8963875,
1.635483,0.08364812,1.58683,0.3537449,-0.3303091,-0.1521545,0.2682998,0.8920539,
1.668577,0.08552653,1.612766,0.3356234,-0.3601411,-0.1437879,0.2652997,0.8827454,
