0,0.308,1.333,0.486,0,0,0,1,
0.02,0.6272198,1.227914,0.3562103,-0.239804,0.2688564,-0.8074847,0.467096,
0.04,0.6272198,1.227914,0.3562103,-0.239804,0.2688564,-0.8074847,0.467096,
0.2754851,0.6775089,1.302188,0.3214308,-0.3198195,0.249569,-0.7648202,0.5004807,
0.308729,0.6767336,1.309564,0.3228773,-0.3228071,0.2427308,-0.7645687,0.5023068,
0.3421108,0.675777,1.312011,0.3240822,-0.3231239,0.2398099,-0.7650235,0.5028133,
0.3756213,0.6740363,1.314157,0.3260918,-0.3226266,0.2362632,-0.766345,0.5027995,
0.4085846,0.6729672,1.312872,0.3271654,-0.3212259,0.2358993,-0.7680002,0.5013393,
0.4417035,0.6710731,1.306489,0.3287464,-0.3168898,0.2383998,-0.7718391,0.4970018,
0.4752948,0.6706156,1.294858,0.3281333,-0.3117,0.2463937,-0.7754964,0.4906513,
0.5083575,0.671145,1.287754,0.326703,-0.3094452,0.2520726,-0.7770309,0.4867504,
0.5413548,0.6736002,1.271031,0.3214047,-0.3060817,0.266288,-0.780127,0.4762421,
0.575349,0.676819,1.250569,0.31338,-0.3018801,0.2854617,-0.7813116,0.4657597,
0.607821,0.6820357,1.230196,0.3014816,-0.3011371,0.3063248,-0.7811007,0.4531703,
0.6410544,0.6852162,1.219139,0.2938044,-0.301271,0.3184829,-0.779972,0.4465963,
0.6744468,0.6949437,1.198414,0.2726377,-0.3072485,0.3449068,-0.774774,0.4316979,
0.7075344,0.7013941,1.189854,0.259405,-0.3143291,0.3574805,-0.7715403,0.4220551,
0.7407546,0.7162816,1.174572,0.2272611,-0.3343393,0.3833487,-0.7623031,0.4001938,
0.7744748,0.7244819,1.169799,0.2094013,-0.3461825,0.3959247,-0.7548632,0.3918964,
0.8075424,0.7437943,1.171859,0.1707073,-0.3793344,0.4140025,-0.7359027,0.3783578,
0.8404543,0.7642394,1.192161,0.134358,-0.4205291,0.4180877,-0.7130684,0.3740207,
0.8736877,0.7828476,1.224015,0.09843671,-0.4635109,0.4155971,-0.6847679,0.3788531,
0.9077895,0.7905507,1.244195,0.08222061,-0.4846711,0.4109419,-0.6696041,0.3845142,
0.9401566,0.801783,1.291963,0.05304027,-0.5279607,0.3927051,-0.6393512,0.397832,
0.9737064,0.8046939,1.317689,0.04132336,-0.5474218,0.3807966,-0.6245699,0.4064921,
1.006623,0.8052337,1.370564,0.02270981,-0.5817683,0.3533211,-0.5957448,0.4263777,
1.039921,0.7992702,1.422271,0.01215887,-0.6073573,0.3239727,-0.5686612,0.4503148,
1.073727,0.7878606,1.47144,0.009834586,-0.6246842,0.2931468,-0.5443023,0.4770426,
